,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
235,MA0796.1.TGIF1,0.0881355223040888,TF_increase,0.11932382152883075_KS,0.3735721674003525,0.49301360867801625,False,False
236,MA2328.1.ZBED4,0.32486874868105636,TF_increase,0.534325234622805_KS,2.1668053409036728e-14,6.151613211736281e-13,True,True
237,MA0754.2.CUX1,-0.2906342680164942,TF_decrease,0.3956050477084983_KS,6.112966112938728e-24,5.47345581189283e-22,True,True
238,MA0039.3.KLF4,0.003494747783923849,TF_increase,0.1546949965729952_KS,0.672394343003058,0.7446879307854991,False,False
239,MA2003.1.NKX2-4,-0.014487605005433803,TF_decrease,0.10899000409926529_KS,0.5076997523759221,0.6195434800703995,False,False
240,MA0616.3.HES2,0.0429830577500854,TF_increase,0.21874097468720013_KS,0.05138881299024533,0.11569937779621967,False,False
241,MA0138.2.REST,0.2190979508125436,TF_increase,0.3021573141078231_KS,2.2874330007119746e-15,7.196140575212807e-14,True,True
242,MA1986.1.ZNF692,0.3013761458167749,TF_increase,0.41361167890274436_KS,1.4268292645958071e-13,3.6104983999772165e-12,True,True
243,MA1480.1.DPRX,-0.1593407428146326,TF_decrease,0.28610702012763867_KS,0.016728132317496328,0.04588611463877889,True,False
244,MA1470.2.BACH2,-0.2720061636411572,TF_decrease,0.3030959382246767_KS,2.67528193973608e-06,1.9104467348790166e-05,True,True
