,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
656,MA0493.3.KLF1,-0.0130617079198659,TF_decrease,0.059235371897681764_KS,0.7342224836538672,0.8406915590909108,False,False
657,MA1568.1.TCF21,0.21915005450690966,TF_increase,0.2979699970510735_KS,1.3187199504209522e-10,2.115603577603899e-08,True,True
658,MA0528.1.ZNF263,-0.0472172099710566,TF_decrease,0.14324031273183815_KS,0.591749015094372,0.7756659325212666,False,False
659,MA0670.1.NFIA,-0.0180793647906697,TF_decrease,0.2796449341903887_KS,0.7432493562978059,0.842236512873135,False,False
660,MA1475.1.CREB3L4,-0.0753795835672056,TF_decrease,0.13248131852783016_KS,0.08424202220782147,0.24072211434957638,False,False
661,MA0471.3.E2F6,0.04618351977312064,TF_increase,0.07786918571232297_KS,0.009494778112751684,0.05496204031247495,False,False
662,MA0706.1.MEOX2,-0.0661966354525235,TF_decrease,0.1208487738098048_KS,0.9796463713951682,0.9902276103301295,False,False
663,MA1983.1.ZNF582,-0.09826825193323731,TF_decrease,0.24625738222771598_KS,0.021827082618523397,0.09650320386063692,False,False
664,MA0901.2.HOXB13,0.00013187353092799971,TF_increase,0.2552083333333333_KS,0.59066243052525,0.7756659325212666,False,False
665,MA0867.3.SOX4,0.1234350482961154,TF_increase,0.21125378384703067_KS,0.045927428821409835,0.1630289590446479,False,False
666,MA1547.2.PITX2,0.03765697369060145,TF_increase,0.18903230212388172_KS,0.486396955827141,0.6940581030280583,False,False
667,MA0093.3.USF1,-0.0865199477091901,TF_decrease,0.137906965789823_KS,0.12017862819917059,0.2966167021267441,False,False
668,MA0756.3.ONECUT2,0.34444177532332537,TF_increase,0.41325089994245723_KS,0.00048208759420842386,0.008614898377405152,True,True
669,MA1140.2.JUNB,-0.042257752090694205,TF_decrease,0.09491337023957835_KS,0.3201136895503948,0.5461646758697265,False,False
670,MA0524.2.TFAP2C,-0.0274301780359271,TF_decrease,0.08992788345191423_KS,0.595492516813471,0.7756659325212666,False,False
671,MA1124.1.ZNF24,0.23032492869036528,TF_increase,0.5395705521472393_KS,0.0008765995953209432,0.01230526681931774,True,False
672,MA0627.3.POU2F3,0.43222040374318565,TF_increase,0.46848225214198286_KS,0.24949214450520904,0.4732764835799827,False,False
673,MA0625.2.NFATC3,0.209738210891127,TF_increase,0.3323061119671289_KS,0.0038836274337179914,0.03273173851550341,True,False
674,MA0081.3.SPIB,-0.021010341815227852,TF_decrease,0.039672750332754934_KS,0.9343129860161764,0.9643690103825057,False,False
675,MA0818.2.BHLHE22,0.2383154508987081,TF_increase,0.31007952543520023_KS,0.0040387043968257335,0.03273173851550341,True,False
676,MA0902.1.HOXB2,0.0943916899145657,TF_increase,0.19441031941031942_KS,0.5221396752907632,0.7212335244176226,False,False
