,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
630,MA1728.1.ZNF549,-0.0206019637393915,TF_decrease,0.12255196443590052_KS,0.5244781269750031,0.8372945324361117,False,False
631,MA1639.2.MEIS1,-0.34031169079271545,TF_decrease,0.0936973018549747_KS,0.7676686959862666,0.9531679278103483,False,False
632,MA1579.1.ZBTB26,0.0285991828246458,TF_increase,0.028794501779344214_KS,0.8042818555607747,0.9557770396644278,False,False
633,MA0836.1.CEBPD,0.0524360909703016,TF_increase,0.14580757845550124_KS,0.3832404063238857,0.7464995940677152,False,False
634,MA0641.1.ELF4,-1.375314105131054,TF_decrease,0.2975589225589226_KS,0.0006988902180886404,0.013187256410164347,True,False
635,MA0466.2.CEBPB,-0.1124103885296447,TF_decrease,0.12496513249651325_KS,0.6976341264442802,0.9169841085029241,False,False
636,MA0726.1.VSX2,0.0451283655146185,TF_increase,0.14157334439375086_KS,0.9821204899027135,0.993339792511444,False,False
637,MA0725.1.VSX1,0.0473694176585669,TF_increase,0.20298879202988793_KS,0.6873930903356681,0.916407424202413,False,False
638,MA1656.1.ZNF449,-0.4721916246295729,TF_decrease,0.13665973665973666_KS,0.9084243698164225,0.9756295199503116,False,False
639,MA1639.1.MEIS1,-0.031166919412815252,TF_decrease,0.10292887029288703_KS,0.8805976970345842,0.9598181337943242,False,False
640,MA0595.1.SREBF1,-0.3588282511208906,TF_decrease,0.15538676432775766_KS,0.10131196138627169,0.3655488011147295,False,False
641,MA0712.2.OTX2,0.5492145485032349,TF_increase,0.17643342737564519_KS,0.04876658961129493,0.2167194773845578,False,False
642,MA0774.1.MEIS2,0.2903389278181393,TF_increase,0.09138910175882069_KS,0.0005503098966551509,0.011133653598228085,True,False
643,MA1588.1.ZNF136,0.32059696716582703,TF_increase,0.11829894827447078_KS,0.5011135833711068,0.8216264023648774,False,False
644,MA1592.1.ZNF274,-0.3642570347102313,TF_decrease,0.28727163821503443_KS,0.005161691002565441,0.04869759298321986,True,False
645,MA0803.1.TBX15,0.4577944956477244,TF_increase,0.16621392732734652_KS,0.811789515844216,0.9557770396644278,False,False
646,MA0829.3.SREBF1,-0.7120182473149236,TF_decrease,0.19405847953216374_KS,0.06228573401445351,0.25695655860443006,False,False
647,MA1547.2.PITX2,0.5492145485032349,TF_increase,0.16974836823109274_KS,0.041231142065341043,0.1965371217812991,False,False
